track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url
A,Italy,Milan,Universita degli Studi di Milano,public,Data Science for Economics and Health,"Laurea Magistrale, degree class LM-DATA, 120 CFU","Department of Computer Science Giovanni degli Antoni and Department of Economics, Management and Quantitative Methods",EN,24,120,NOT_FOUND,4291.12 PRIOR_CYCLE,https://www.unimi.it/en/study/bachelor-and-master-study/fees-and-how-pay-them/fees-2026/2027,NOT_FOUND,2026-04-30 PRIOR_CYCLE,https://www.unimi.it/en/education/master-programme/data-science-economics-and-health,180,yes,B2 English or higher (CEFR),Written online admission test in English; interview may be required,n/a,no,"At least 30 ECTS in computer science and mathematics (MAT-01 to MAT-09, INF-01, ING-INF/05), or in economic sciences and statistics (SECS-S/01, 02, 03, 06; SECS-P/01, 02, 03, 05, 07, 08, 10), or in medical sciences (MED/01)",https://www.unimi.it/en/education/master-programme/data-science-economics-and-health,NOT_FOUND,"Fee recorded is the fixed second instalment for Group C (household income produced abroad) plus the 190 EUR first instalment, so it does not depend on ISEE. The 30-ECTS quantitative threshold is plausibly met by a Business Intelligence licence but must be verified per exam.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Liechtenstein,Vaduz,University of Liechtenstein,public,MSc Information Systems,Master of Science (MSc),University of Liechtenstein,EN,24,120,September; February,"2675 (CHF 1,250 per semester for non-EU/EEA and non-Swiss nationals, CHF 2,500 per year; EU/EEA rate CHF 950 per semester)",https://www.uni.li/en/studies/application-and-admission,NOT_FOUND,2027-03-31 (31 March for the winter semester for applicants requiring a visa; 30 September for the summer semester),https://www.uni.li/en/studies/application-and-admission,NOT_FOUND,NOT_FOUND,B2 CEFR,NOT_FOUND,n/a,no,"Relevant completed bachelor's degree; majors available in Artificial Intelligence, Business Process Management, Data and Application Security and Digital Innovation",https://www.uni.li/en/studies/study-programmes/msc-information-systems,NOT_FOUND,The Artificial Intelligence and Business Process Management majors are the analytics-facing route; Information Systems is one of only two programmes with a summer intake. Non-EU applicants are admitted but pay the higher fee band.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Lithuania,Vilnius,Vilnius University,public,Strategic Management of Information Systems,Master's degree,Faculty of Economics and Business Administration,EN,24,NOT_FOUND,9,5460,https://www.vu.lt/en/studies/master-studies/strategic-management-of-information-systems,NOT_FOUND,2026-05-01,https://www.vu.lt/en/studies/master-studies/strategic-management-of-information-systems,180,conditional,"IELTS Academic 6.5, TOEFL iBT 81, Cambridge 176, PTE 59 or equivalent B2; waived for degrees taught in English",Two references and a motivation letter required,no,preferred,"Minimum 20 ECTS in microeconomics, macroeconomics or econometrics, or at least three years of verified professional experience; overall grade average at least 60 percent",https://www.vu.lt/en/studies/master-studies/strategic-management-of-information-systems,NOT_FOUND,Business-faculty information-systems master. The 20-ECTS economics prerequisite is the decisive eligibility question for an Esprit Business Intelligence licence.,2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Lithuania,Vilnius,Vilnius University,public,Digital Marketing,Master's degree,Vilnius University Business School,EN,24,NOT_FOUND,9,6550,https://www.vu.lt/en/studies/master-studies/digital-marketing,NOT_FOUND,2026-05-01,https://www.vu.lt/en/studies/master-studies/digital-marketing,180,conditional,"IELTS Academic 6.5, TOEFL iBT 81, Cambridge 176, PTE 59 or equivalent B2; waived for degrees taught in English",Video-format motivation assessment and possible remote interview,no,no,Minimum 20 ECTS in Business/Public Management or Economics and an overall grade average of at least 70 percent,https://www.vu.lt/en/studies/master-studies/digital-marketing,NOT_FOUND,"Includes Web and Social Media Analytics. Two hard filters for this applicant: at least 20 ECTS in business/economics from the licence, and a gap of no more than five years since the bachelor for non-EU applicants.",2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Malta,Msida,University of Malta,public,Master of Science in Strategic Management and Digital Marketing,"M.Sc., MQF/EQF Level 7","Faculty of Economics, Management and Accountancy",EN,18,90,October,10800,https://www.um.edu.mt/courses/overview/pmscsmndmkftt8-2026-7-o/,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,conditional,University of Malta English language requirements for international applicants,no,no,no,no explicit quantitative prerequisite; programme contains Digital Analytics for Marketing Management and Data Analytics and Insight Communication units,https://www.um.edu.mt/courses/overview/pmscsmndmkftt8-2026-7-o/,NOT_FOUND,"Closest Maltese match to Track A: a management/marketing masters with two dedicated analytics study-units rather than a business-analytics degree. Non-EU tuition is EUR 10,800 in year 1 with no fee in year 2; entry is a first-cycle degree with Second Class Honours or Category II equivalent.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Moldova,Chisinau,Technical University of Moldova,public,"Master's degree, Data Science",Master,NOT_FOUND,EN,24,120,NOT_FOUND,"3000 (stated for 2026-2027; admission fee 100. Excludes legalisation, residence permit and medical insurance)",https://international.utm.md/tuition-fees/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://international.utm.md/tuition-fees/,NOT_FOUND,"Satisfies the MESRS two-year/120-ECTS reading at 3000 EUR a year, among the cheapest qualifying programmes anywhere in the dataset. ANACEC programme-level accreditation was not opened and should be confirmed.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Netherlands,Tilburg,Tilburg University,public,MSc Marketing Analytics,"Master of Science (MSc) - Dutch state-recognised master, RIO/CROHO code 60064",Tilburg School of Economics and Management (TiSEM),EN,12,60,"August,January",20500 (2027/28 non-EEA institutional fee),https://www.tilburguniversity.edu/sites/default/files/download/Instellingstarieven%20voor%20masteropleidingen%202026-2027.pdf,"12000-14400 (university figure: EUR 1,000-1,200 per month)",2027-04-01,https://www.tilburguniversity.edu/education/masters-programs/marketing-analytics/application,NOT_FOUND,NOT_FOUND,IELTS Academic 6.5 overall with min 6.0 Writing and Speaking; TOEFL iBT 90 overall with 22 Writing / 21 Speaking (reports issued before 21 Jan 2026),NOT_FOUND,n/a,no,NOT_FOUND,https://www.tilburguniversity.edu/education/masters-programs/marketing-analytics,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year",Marketing-side analytics master with coding-heavy curriculum; matches applicant's Python/SQL/Power BI profile. Non-EEA deadline is 1 April for the end-of-August start.,2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Netherlands,Tilburg,Tilburg University,public,MSc Business Analytics and Operations Research,"Master of Science (MSc) - Dutch state-recognised master, RIO/CROHO code 60057",Tilburg School of Economics and Management (TiSEM),EN,12,60,"August,January",20500 (2027/28 non-EEA institutional fee),https://www.tilburguniversity.edu/sites/default/files/download/Instellingstarieven%20voor%20masteropleidingen%202026-2027.pdf,"12000-14400 (university figure: EUR 1,000-1,200 per month)",2027-04-01,https://www.tilburguniversity.edu/education/masters-programs/business-analytics-and-operations-research/application,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://www.tilburguniversity.edu/education/masters-programs/business-analytics-and-operations-research,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year",Quantitative analytics/OR master inside the business school. Heavier mathematics load than the applicant's Business Intelligence licence may cover.,2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Netherlands,Maastricht,Maastricht University,public,MSc Business Intelligence and Smart Services,Master of Science (MSc),School of Business and Economics (campus Venlo),EN,12,NOT_FOUND,September,21500 (2026/27 institutional fee) PRIOR_CYCLE,https://www.maastrichtuniversity.nl/file/overzicht-instellingstarieven-bachelors-en-masters-2026-270pdf,NOT_FOUND,2027-05-01,https://www.maastrichtuniversity.nl/education/master/programmes/business-intelligence-and-smart-services,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://www.maastrichtuniversity.nl/education/master/programmes/business-intelligence-and-smart-services,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","One-year problem-based MSc on data-driven services, the closest Dutch analogue to the applicant's Business Intelligence background. A pre-master route exists for applicants who do not meet the entry requirements directly.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Netherlands,Amsterdam,University of Amsterdam,public,MSc Data Science and Business Analytics - Business Analytics track,Master of Science (MSc),Faculty of Economics and Business / Amsterdam School of Economics,EN,12,60,September,"21800 (2026/27 institutional fee, Amsterdam School of Economics) PRIOR_CYCLE",https://www.uva.nl/en/education/fees-and-funding/tuition-fees/tuition-fees.html,NOT_FOUND,2026-04-01 PRIOR_CYCLE,https://www.uva.nl/en/programmes/masters/data-science-and-business-analytics-business-analytics/application-and-admission/application-and-admission.html,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://www.uva.nl/en/programmes/masters/data-science-and-business-analytics-business-analytics/data-science-and-business-analytics-business-analytics.html,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","Economics-faculty analytics master; entry expects a bachelor in business analytics, econometrics or a closely related discipline. A UvA pre-master exists for holders of an academic bachelor who miss the requirements.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Netherlands,'s-Hertogenbosch (also Eindhoven and Tilburg campuses),"Tilburg University and Eindhoven University of Technology (Jheronimus Academy of Data Science, JADS)",public,Data Science in Business and Entrepreneurship (joint degree),Master of Science (MSc) - joint degree of Tilburg University and Eindhoven University of Technology; RIO/CROHO code 65018,Jheronimus Academy of Data Science (JADS); registered under Tilburg School of Economics and Management (TiSEM),EN,24,120,August; January,23900 (2026/27 non-EEA institutional fee; the 2027/28 non-EEA rate is published as Not yet known) PRIOR_CYCLE,https://www.tilburguniversity.edu/sites/default/files/download/Instellingstarieven%20voor%20masteropleidingen%202026-2027.pdf,"12000-14400 (university figure: EUR 1,000-1,200 per month)",2027-04-01,https://www.tilburguniversity.edu/education/masters-programs/data-science-business-entrepreneurship/application,NOT_FOUND,conditional,IELTS Academic 6.5 overall with min 6.0 Writing and Speaking; TOEFL iBT 90 overall; IELTS Online not accepted,no,n/a,no,"Technical bachelor with min 15 EC mathematics and statistics (min 5 EC each) plus Databases, Data Structures and Algorithms, Programming (preferably Python), and Machine Learning / Data Mining",https://www.tilburguniversity.edu/education/masters-programmes/data-science-business-and-entrepreneurship,"yes - orientation year (zoekjaar) permit, 1 year, free labour market access","Two-year 120-ECTS joint degree, so it clears the two-year-post-licence condition of the Tunisian equivalence arrete, unlike Tilburg's one-year masters. A holder of a professionally-oriented three-year licence is most likely routed through the JADS pre-Master rather than admitted directly.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Netherlands,Tilburg,Tilburg University,public,MSc Data Science and Society,"Master of Science (MSc) - Dutch state-recognised master, RIO/CROHO code 60964",Tilburg School of Humanities and Digital Sciences (TSHD),EN,12,60,"August,January",23900 (2026/27 non-EEA institutional fee) PRIOR_CYCLE,https://www.tilburguniversity.edu/sites/default/files/download/Instellingstarieven%20voor%20masteropleidingen%202026-2027.pdf,"12000-14400 (university figure: EUR 1,000-1,200 per month)",NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://www.tilburguniversity.edu/education/masters-programs/data-science-and-society,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year",Applied data science master hosted in the digital-sciences school rather than the business school. 2027/28 fee not yet published by the university.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
